CCode,DATETIME_START_OUTPUTROW,DATETIME_END_OUTPUTROW,StateAbb,StateName,year,irst,milex,milper,pec,tpop,upop,cinc
551,1964-Oct-24 00:00:00,1965-Jan-01 00:00:00,ZAM,Zambia,1964,0,11761,9,1228,3596,226,0.0003793
812,1956-Jan-01 00:00:00,1957-Jan-01 00:00:00,LAO,Laos,1956,0,140,25,0,2093,100,0.0003797
130,1922-Jan-01 00:00:00,1923-Jan-01 00:00:00,ECU,Ecuador,1922,0,-9,6,12,1610,0,0.0003799
712,1961-Jan-01 00:00:00,1962-Jan-01 00:00:00,MON,Mongolia,1961,0,15000,26,352,983,187,0.0003801
90,1912-Jan-01 00:00:00,1913-Jan-01 00:00:00,GUA,Guatemala,1912,0,105,7,0,1140,0,0.0003826
433,1962-Jan-01 00:00:00,1963-Jan-01 00:00:00,SEN,Senegal,1962,0,6000,4,21,3660,442,0.0003828
371,1991-Dec-26 00:00:00,1992-Jan-01 00:00:00,ARM,Armenia,1991,0,147000,-9,0,3612,1325,0.0003833
41,1966-Jan-01 00:00:00,1967-Jan-01 00:00:00,HAI,Haiti,1966,0,7080,10,12,4219,328,0.0003834
280,1864-Jan-01 00:00:00,1865-Jan-01 00:00:00,MEC,Mecklenburg Schwerin,1864,0,146,4,-9,553,0,0.0003862
678,1969-Jan-01 00:00:00,1970-Jan-01 00:00:00,YAR,Yemen Arab Republic,1969,0,53271,14,22,4764,116,0.0003873
145,1860-Jan-01 00:00:00,1861-Jan-01 00:00:00,BOL,Bolivia,1860,0,-9,2,0,1199,0,0.0003877
660,1956-Jan-01 00:00:00,1957-Jan-01 00:00:00,LEB,Lebanon,1956,0,17344,7,30,1657,439,0.0003885
41,1949-Jan-01 00:00:00,1950-Jan-01 00:00:00,HAI,Haiti,1949,0,3120,3,0,3293,133,0.0003886
145,1864-Jan-01 00:00:00,1865-Jan-01 00:00:00,BOL,Bolivia,1864,0,-9,2,0,1249,0,0.0003888
712,1959-Jan-01 00:00:00,1960-Jan-01 00:00:00,MON,Mongolia,1959,0,-9,22,362,923,171,0.0003892
145,1863-Jan-01 00:00:00,1864-Jan-01 00:00:00,BOL,Bolivia,1863,0,-9,2,0,1237,0,0.0003911
41,1969-Jan-01 00:00:00,1970-Jan-01 00:00:00,HAI,Haiti,1969,0,7160,12,51,4445,371,0.0003912
812,1958-Jan-01 00:00:00,1959-Jan-01 00:00:00,LAO,Laos,1958,0,63,25,0,2220,105,0.0003912
712,1962-Jan-01 00:00:00,1963-Jan-01 00:00:00,MON,Mongolia,1962,0,15000,28,553,1008,195,0.0003916
150,1991-Jan-01 00:00:00,1992-Jan-01 00:00:00,PAR,Paraguay,1991,61,107000,16,5995,4334,498,0.0003916
145,1861-Jan-01 00:00:00,1862-Jan-01 00:00:00,BOL,Bolivia,1861,0,-9,2,0,1212,0,0.0003917
150,1938-Jan-01 00:00:00,1939-Jan-01 00:00:00,PAR,Paraguay,1938,0,2170,8,0,1060,126,0.0003927
41,1968-Jan-01 00:00:00,1969-Jan-01 00:00:00,HAI,Haiti,1968,0,7160,12,53,4370,357,0.000393
471,1961-Jan-01 00:00:00,1962-Jan-01 00:00:00,CAO,Cameroon,1961,0,11343,4,119,5401,110,0.0003937
812,1953-Oct-23 00:00:00,1954-Jan-01 00:00:00,LAO,Laos,1953,0,-9,25,0,1861,0,0.0003944
678,1960-Jan-01 00:00:00,1961-Jan-01 00:00:00,YAR,Yemen Arab Republic,1960,0,7000,18,18,4039,0,0.0003947
620,1966-Jan-01 00:00:00,1967-Jan-01 00:00:00,LIB,Libya,1966,0,42005,20,596,1621,384,0.0003949
150,1949-Jan-01 00:00:00,1950-Jan-01 00:00:00,PAR,Paraguay,1949,0,-9,9,5,1366,198,0.0003954
145,1862-Jan-01 00:00:00,1863-Jan-01 00:00:00,BOL,Bolivia,1862,0,-9,2,0,1224,0,0.0003956
145,1894-Jan-01 00:00:00,1895-Jan-01 00:00:00,BOL,Bolivia,1894,0,118,1,0,1685,0,0.0003963
145,1865-Jan-01 00:00:00,1866-Jan-01 00:00:00,BOL,Bolivia,1865,0,-9,2,0,1262,0,0.000397
712,1964-Jan-01 00:00:00,1965-Jan-01 00:00:00,MON,Mongolia,1964,0,25000,30,572,1061,212,0.0003993
660,1961-Jan-01 00:00:00,1962-Jan-01 00:00:00,LEB,Lebanon,1961,0,25742,8,58,1913,549,0.0003998
145,1905-Jan-01 00:00:00,1906-Jan-01 00:00:00,BOL,Bolivia,1905,0,181,3,0,1860,0,0.0004004
41,1938-Jan-01 00:00:00,1939-Jan-01 00:00:00,HAI,Haiti,1938,0,1760,3,0,2150,119,0.0004015
41,1967-Jan-01 00:00:00,1968-Jan-01 00:00:00,HAI,Haiti,1967,0,7160,13,13,4294,342,0.0004018
90,1877-Jan-01 00:00:00,1878-Jan-01 00:00:00,GUA,Guatemala,1877,0,214,3,0,591,0,0.0004024
41,1937-Jan-01 00:00:00,1938-Jan-01 00:00:00,HAI,Haiti,1937,0,1500,3,0,2120,118,0.0004027
145,1899-Jan-01 00:00:00,1900-Jan-01 00:00:00,BOL,Bolivia,1899,0,-9,2,0,1755,0,0.0004028
580,1960-Jun-26 00:00:00,1961-Jan-01 00:00:00,MAG,Madagascar,1960,0,405,1,13,5367,242,0.0004032
145,1871-Jan-01 00:00:00,1872-Jan-01 00:00:00,BOL,Bolivia,1871,0,-9,2,0,1342,0,0.0004039
145,1895-Jan-01 00:00:00,1896-Jan-01 00:00:00,BOL,Bolivia,1895,0,131,1,0,1699,0,0.0004043
471,1962-Jan-01 00:00:00,1963-Jan-01 00:00:00,CAO,Cameroon,1962,0,15394,5,132,5513,128,0.0004055
335,1860-Jan-01 00:00:00,1860-Mar-16 00:00:00,PMA,Parma,1860,0,93,3,-9,503,0,0.0004055
145,1898-Jan-01 00:00:00,1899-Jan-01 00:00:00,BOL,Bolivia,1898,0,133,2,0,1741,0,0.000406
712,1945-Jan-01 00:00:00,1946-Jan-01 00:00:00,MON,Mongolia,1945,0,-9,80,29,754,0,0.0004061
145,1906-Jan-01 00:00:00,1907-Jan-01 00:00:00,BOL,Bolivia,1906,0,191,2,0,1880,0,0.000407
41,1935-Jan-01 00:00:00,1936-Jan-01 00:00:00,HAI,Haiti,1935,0,1360,3,0,2040,115,0.0004072
130,1908-Jan-01 00:00:00,1909-Jan-01 00:00:00,ECU,Ecuador,1908,0,226,4,13,1400,0,0.0004078
90,1882-Jan-01 00:00:00,1883-Jan-01 00:00:00,GUA,Guatemala,1882,0,233,2,0,646,0,0.0004078
712,1952-Jan-01 00:00:00,1953-Jan-01 00:00:00,MON,Mongolia,1952,0,96651,13,93,793,119,0.0004078
41,1936-Jan-01 00:00:00,1937-Jan-01 00:00:00,HAI,Haiti,1936,0,1360,3,0,2080,116,0.0004084
712,1953-Jan-01 00:00:00,1954-Jan-01 00:00:00,MON,Mongolia,1953,0,100502,14,95,807,125,0.000409
41,1948-Jan-01 00:00:00,1949-Jan-01 00:00:00,HAI,Haiti,1948,0,2740,3,0,3233,131,0.0004093
280,1867-Jan-01 00:00:00,1867-Apr-18 00:00:00,MEC,Mecklenburg Schwerin,1867,0,-9,4,-9,561,0,0.000411
42,1955-Jan-01 00:00:00,1956-Jan-01 00:00:00,DOM,Dominican Republic,1955,0,30372,9,24,2554,256,0.0004113
90,1903-Jan-01 00:00:00,1904-Jan-01 00:00:00,GUA,Guatemala,1903,0,-9,7,0,960,0,0.0004115
41,1889-Jan-01 00:00:00,1890-Jan-01 00:00:00,HAI,Haiti,1889,0,-9,5,0,966,0,0.000412
580,1961-Jan-01 00:00:00,1962-Jan-01 00:00:00,MAG,Madagascar,1961,0,810,2,14,5506,251,0.0004121
90,1888-Jan-01 00:00:00,1889-Jan-01 00:00:00,GUA,Guatemala,1888,0,230,3,0,719,0,0.0004128
130,1923-Jan-01 00:00:00,1924-Jan-01 00:00:00,ECU,Ecuador,1923,0,-9,6,19,1650,0,0.000413
280,1863-Jan-01 00:00:00,1864-Jan-01 00:00:00,MEC,Mecklenburg Schwerin,1863,0,146,4,-9,551,0,0.000413
660,1957-Jan-01 00:00:00,1958-Jan-01 00:00:00,LEB,Lebanon,1957,0,17846,9,35,1703,475,0.0004132
41,1890-Jan-01 00:00:00,1891-Jan-01 00:00:00,HAI,Haiti,1890,0,-9,5,0,990,0,0.0004133
437,1969-Jan-01 00:00:00,1970-Jan-01 00:00:00,CDI,Ivory Coast,1969,0,16609,5,1187,5297,345,0.0004135
145,1892-Jan-01 00:00:00,1893-Jan-01 00:00:00,BOL,Bolivia,1892,0,-9,2,0,1657,0,0.0004141
660,1962-Jan-01 00:00:00,1963-Jan-01 00:00:00,LEB,Lebanon,1962,0,36787,10,68,1970,559,0.0004167
41,1894-Jan-01 00:00:00,1895-Jan-01 00:00:00,HAI,Haiti,1894,0,-9,5,0,1092,0,0.0004168
433,1964-Jan-01 00:00:00,1965-Jan-01 00:00:00,SEN,Senegal,1964,0,11007,7,24,3831,503,0.0004173
660,1960-Jan-01 00:00:00,1961-Jan-01 00:00:00,LEB,Lebanon,1960,0,21817,10,52,1857,541,0.0004178
150,1948-Jan-01 00:00:00,1949-Jan-01 00:00:00,PAR,Paraguay,1948,0,-9,9,4,1335,190,0.0004179
471,1964-Jan-01 00:00:00,1965-Jan-01 00:00:00,CAO,Cameroon,1964,0,15394,6,131,5753,173,0.0004182
145,1866-Jan-01 00:00:00,1867-Jan-01 00:00:00,BOL,Bolivia,1866,0,-9,2,0,1275,0,0.0004185
660,1959-Jan-01 00:00:00,1960-Jan-01 00:00:00,LEB,Lebanon,1959,0,19626,9,45,1804,530,0.0004187
41,1884-Jan-01 00:00:00,1885-Jan-01 00:00:00,HAI,Haiti,1884,0,-9,5,0,855,0,0.000419
145,1867-Jan-01 00:00:00,1868-Jan-01 00:00:00,BOL,Bolivia,1867,0,-9,2,0,1288,0,0.0004191
670,1927-May-20 00:00:00,1928-Jan-01 00:00:00,SAU,Saudi Arabia,1927,0,-9,4,0,1924,0,0.0004194
130,1897-Jan-01 00:00:00,1898-Jan-01 00:00:00,ECU,Ecuador,1897,0,187,3,0,1290,0,0.0004197
437,1968-Jan-01 00:00:00,1969-Jan-01 00:00:00,CDI,Ivory Coast,1968,0,17010,7,1008,5088,331,0.0004199
90,1881-Jan-01 00:00:00,1882-Jan-01 00:00:00,GUA,Guatemala,1881,0,237,2,0,635,0,0.0004202
90,1872-Jan-01 00:00:00,1873-Jan-01 00:00:00,GUA,Guatemala,1872,0,159,3,0,541,0,0.0004216
670,1928-Jan-01 00:00:00,1929-Jan-01 00:00:00,SAU,Saudi Arabia,1928,0,-9,4,0,1967,0,0.0004218
663,1956-Jan-01 00:00:00,1957-Jan-01 00:00:00,JOR,Jordan,1956,0,35844,25,2,1482,146,0.0004224
280,1862-Jan-01 00:00:00,1863-Jan-01 00:00:00,MEC,Mecklenburg Schwerin,1862,0,145,4,-9,550,0,0.000423
145,1909-Jan-01 00:00:00,1910-Jan-01 00:00:00,BOL,Bolivia,1909,0,-9,3,0,1930,0,0.0004233
660,1958-Jan-01 00:00:00,1959-Jan-01 00:00:00,LEB,Lebanon,1958,0,20812,9,36,1752,515,0.0004246
130,1909-Jan-01 00:00:00,1910-Jan-01 00:00:00,ECU,Ecuador,1909,0,292,4,14,1410,0,0.0004247
712,1955-Jan-01 00:00:00,1956-Jan-01 00:00:00,MON,Mongolia,1955,0,99177,16,129,836,139,0.0004249
41,1877-Jan-01 00:00:00,1878-Jan-01 00:00:00,HAI,Haiti,1877,0,166,4,0,720,0,0.0004251
551,1965-Jan-01 00:00:00,1966-Jan-01 00:00:00,ZAM,Zambia,1965,0,33604,9,1439,3695,281,0.0004255
41,1964-Jan-01 00:00:00,1965-Jan-01 00:00:00,HAI,Haiti,1964,0,7760,15,12,4075,298,0.0004262
670,1929-Jan-01 00:00:00,1930-Jan-01 00:00:00,SAU,Saudi Arabia,1929,0,-9,4,0,2011,0,0.0004262
41,1947-Jan-01 00:00:00,1948-Jan-01 00:00:00,HAI,Haiti,1947,0,2300,4,0,3200,129,0.0004266
145,1908-Jan-01 00:00:00,1909-Jan-01 00:00:00,BOL,Bolivia,1908,0,-9,3,0,1910,0,0.0004268
580,1962-Jan-01 00:00:00,1963-Jan-01 00:00:00,MAG,Madagascar,1962,0,9000,3,15,5651,261,0.0004273
812,1959-Jan-01 00:00:00,1960-Jan-01 00:00:00,LAO,Laos,1959,0,100,29,0,2282,108,0.0004274
433,1963-Jan-01 00:00:00,1964-Jan-01 00:00:00,SEN,Senegal,1963,0,9005,9,22,3744,474,0.0004285
41,1934-Aug-15 00:00:00,1935-Jan-01 00:00:00,HAI,Haiti,1934,0,1340,3,0,1990,114,0.0004289
145,1869-Jan-01 00:00:00,1870-Jan-01 00:00:00,BOL,Bolivia,1869,0,-9,2,0,1315,0,0.000429
670,1933-Jan-01 00:00:00,1934-Jan-01 00:00:00,SAU,Saudi Arabia,1933,0,-9,4,1,2197,0,0.000429
670,1930-Jan-01 00:00:00,1931-Jan-01 00:00:00,SAU,Saudi Arabia,1930,0,-9,4,0,2056,0,0.0004293
145,1886-Jan-01 00:00:00,1887-Jan-01 00:00:00,BOL,Bolivia,1886,0,-9,2,0,1564,0,0.0004305
41,1965-Jan-01 00:00:00,1966-Jan-01 00:00:00,HAI,Haiti,1965,0,7360,15,12,4143,313,0.000431
145,1870-Jan-01 00:00:00,1871-Jan-01 00:00:00,BOL,Bolivia,1870,0,-9,2,0,1328,0,0.0004311
471,1963-Jan-01 00:00:00,1964-Jan-01 00:00:00,CAO,Cameroon,1963,0,15394,8,132,5630,149,0.0004311
433,1966-Jan-01 00:00:00,1967-Jan-01 00:00:00,SEN,Senegal,1966,0,15009,7,27,4009,582,0.0004312
712,1957-Jan-01 00:00:00,1958-Jan-01 00:00:00,MON,Mongolia,1957,0,90828,19,168,873,154,0.0004316
145,1900-Jan-01 00:00:00,1901-Jan-01 00:00:00,BOL,Bolivia,1900,0,-9,3,0,1770,0,0.0004318
145,1885-Jan-01 00:00:00,1886-Jan-01 00:00:00,BOL,Bolivia,1885,0,-9,2,0,1548,0,0.0004321
130,1907-Jan-01 00:00:00,1908-Jan-01 00:00:00,ECU,Ecuador,1907,0,270,4,9,1380,0,0.0004323
90,1894-Jan-01 00:00:00,1895-Jan-01 00:00:00,GUA,Guatemala,1894,0,270,3,0,800,0,0.0004325
670,1931-Jan-01 00:00:00,1932-Jan-01 00:00:00,SAU,Saudi Arabia,1931,0,-9,4,0,2102,0,0.0004329
433,1965-Jan-01 00:00:00,1966-Jan-01 00:00:00,SEN,Senegal,1965,0,15009,7,25,3919,548,0.0004332
145,1884-Jan-01 00:00:00,1885-Jan-01 00:00:00,BOL,Bolivia,1884,0,-9,2,0,1533,0,0.0004334
433,1969-Jan-01 00:00:00,1970-Jan-01 00:00:00,SEN,Senegal,1969,0,17140,7,881,4295,581,0.000434
101,1917-Jan-01 00:00:00,1918-Jan-01 00:00:00,VEN,Venezuela,1917,0,1888,10,33,2750,0,0.0004358
500,1962-Oct-09 00:00:00,1963-Jan-01 00:00:00,UGA,Uganda,1962,0,840,2,56,7100,95,0.000436
130,1890-Jan-01 00:00:00,1891-Jan-01 00:00:00,ECU,Ecuador,1890,0,149,3,0,1266,0,0.0004361
145,1897-Jan-01 00:00:00,1898-Jan-01 00:00:00,BOL,Bolivia,1897,0,153,2,0,1727,0,0.0004362
41,1963-Jan-01 00:00:00,1964-Jan-01 00:00:00,HAI,Haiti,1963,0,6700,16,12,4008,284,0.0004364
90,1955-Jan-01 00:00:00,1956-Jan-01 00:00:00,GUA,Guatemala,1955,0,7940,7,17,3258,333,0.0004379
42,1956-Jan-01 00:00:00,1957-Jan-01 00:00:00,DOM,Dominican Republic,1956,0,-9,9,29,2644,275,0.0004385
130,1893-Jan-01 00:00:00,1894-Jan-01 00:00:00,ECU,Ecuador,1893,0,163,3,0,1276,0,0.0004385
130,1925-Jan-01 00:00:00,1926-Jan-01 00:00:00,ECU,Ecuador,1925,0,1447,6,33,1720,0,0.0004386
433,1967-Jan-01 00:00:00,1968-Jan-01 00:00:00,SEN,Senegal,1967,0,15009,7,32,4101,637,0.0004388
145,1911-Jan-01 00:00:00,1912-Jan-01 00:00:00,BOL,Bolivia,1911,0,240,3,0,1970,0,0.0004389
41,1876-Jan-01 00:00:00,1877-Jan-01 00:00:00,HAI,Haiti,1876,0,166,4,0,703,0,0.0004402
90,1893-Jan-01 00:00:00,1894-Jan-01 00:00:00,GUA,Guatemala,1893,0,270,3,0,786,0,0.0004408
42,1947-Jan-01 00:00:00,1948-Jan-01 00:00:00,DOM,Dominican Republic,1947,0,5500,10,6,2080,172,0.0004416
101,1915-Jan-01 00:00:00,1916-Jan-01 00:00:00,VEN,Venezuela,1915,0,1851,10,20,2710,0,0.0004419
660,1969-Jan-01 00:00:00,1970-Jan-01 00:00:00,LEB,Lebanon,1969,0,43742,19,140,2402,638,0.0004421
101,1918-Jan-01 00:00:00,1919-Jan-01 00:00:00,VEN,Venezuela,1918,0,2304,10,62,2770,0,0.0004425
101,1916-Jan-01 00:00:00,1917-Jan-01 00:00:00,VEN,Venezuela,1916,0,1801,10,32,2730,0,0.0004429
471,1965-Jan-01 00:00:00,1966-Jan-01 00:00:00,CAO,Cameroon,1965,0,16204,8,135,5881,201,0.0004438
471,1966-Jan-01 00:00:00,1967-Jan-01 00:00:00,CAO,Cameroon,1966,0,17825,8,124,6014,234,0.000445
41,1939-Jan-01 00:00:00,1940-Jan-01 00:00:00,HAI,Haiti,1939,0,1760,3,0,2790,120,0.000445
551,1966-Jan-01 00:00:00,1967-Jan-01 00:00:00,ZAM,Zambia,1966,0,35284,11,1299,3797,360,0.0004453
580,1963-Jan-01 00:00:00,1964-Jan-01 00:00:00,MAG,Madagascar,1963,0,4861,6,16,5800,270,0.0004454
145,1904-Jan-01 00:00:00,1905-Jan-01 00:00:00,BOL,Bolivia,1904,0,203,3,0,1840,0,0.0004455
90,1954-Jan-01 00:00:00,1955-Jan-01 00:00:00,GUA,Guatemala,1954,0,6650,7,15,3159,322,0.0004455
580,1965-Jan-01 00:00:00,1966-Jan-01 00:00:00,MAG,Madagascar,1965,0,10533,5,19,6080,290,0.0004459
90,1905-Jan-01 00:00:00,1906-Jan-01 00:00:00,GUA,Guatemala,1905,0,417,7,0,1010,0,0.0004462
92,1893-Jan-01 00:00:00,1894-Jan-01 00:00:00,SAL,El Salvador,1893,0,247,4,0,723,0,0.0004462
660,1968-Jan-01 00:00:00,1969-Jan-01 00:00:00,LEB,Lebanon,1968,0,43450,19,127,2337,625,0.0004467
90,1956-Jan-01 00:00:00,1957-Jan-01 00:00:00,GUA,Guatemala,1956,0,8800,8,21,3347,343,0.0004474
145,1910-Jan-01 00:00:00,1911-Jan-01 00:00:00,BOL,Bolivia,1910,0,239,3,0,1950,0,0.0004475
145,1914-Jan-01 00:00:00,1915-Jan-01 00:00:00,BOL,Bolivia,1914,0,2317,5,0,2030,0,0.0004479
90,1953-Jan-01 00:00:00,1954-Jan-01 00:00:00,GUA,Guatemala,1953,0,5955,7,14,3058,312,0.000448
90,1952-Jan-01 00:00:00,1953-Jan-01 00:00:00,GUA,Guatemala,1952,0,5955,7,13,2981,302,0.0004484
280,1861-Jan-01 00:00:00,1862-Jan-01 00:00:00,MEC,Mecklenburg Schwerin,1861,0,145,4,-9,548,0,0.0004491
90,1957-Jan-01 00:00:00,1958-Jan-01 00:00:00,GUA,Guatemala,1957,0,9300,8,24,3451,355,0.0004494
145,1896-Jan-01 00:00:00,1897-Jan-01 00:00:00,BOL,Bolivia,1896,0,-9,3,0,1713,0,0.00045
130,1903-Jan-01 00:00:00,1904-Jan-01 00:00:00,ECU,Ecuador,1903,0,273,4,6,1340,0,0.0004501
90,1958-Jan-01 00:00:00,1959-Jan-01 00:00:00,GUA,Guatemala,1958,0,9800,8,27,3546,368,0.0004502
812,1960-Jan-01 00:00:00,1961-Jan-01 00:00:00,LAO,Laos,1960,0,21388,29,0,2337,111,0.0004502
90,1959-Jan-01 00:00:00,1960-Jan-01 00:00:00,GUA,Guatemala,1959,0,9800,8,30,3652,382,0.0004506
42,1946-Jan-01 00:00:00,1947-Jan-01 00:00:00,DOM,Dominican Republic,1946,0,3856,7,5,2030,169,0.0004509
660,1963-Jan-01 00:00:00,1964-Jan-01 00:00:00,LEB,Lebanon,1963,0,31447,16,77,2029,570,0.0004509
471,1967-Jan-01 00:00:00,1968-Jan-01 00:00:00,CAO,Cameroon,1967,0,19445,8,132,6154,271,0.0004518
471,1968-Jan-01 00:00:00,1969-Jan-01 00:00:00,CAO,Cameroon,1968,0,20255,7,130,6300,315,0.0004521
92,1892-Jan-01 00:00:00,1893-Jan-01 00:00:00,SAL,El Salvador,1892,0,248,4,0,704,0,0.0004523
660,1967-Jan-01 00:00:00,1968-Jan-01 00:00:00,LEB,Lebanon,1967,0,40505,19,112,2275,613,0.0004528
678,1945-Jan-01 00:00:00,1946-Jan-01 00:00:00,YAR,Yemen Arab Republic,1945,0,-9,18,0,3096,0,0.000453
42,1954-Jan-01 00:00:00,1955-Jan-01 00:00:00,DOM,Dominican Republic,1954,0,22369,16,23,2464,239,0.000454
660,1965-Jan-01 00:00:00,1966-Jan-01 00:00:00,LEB,Lebanon,1965,0,29253,17,94,2151,591,0.0004543
41,1942-Jan-01 00:00:00,1943-Jan-01 00:00:00,HAI,Haiti,1942,0,1509,5,0,2940,122,0.0004545
145,1903-Jan-01 00:00:00,1904-Jan-01 00:00:00,BOL,Bolivia,1903,0,198,3,0,1820,0,0.0004546
90,1874-Jan-01 00:00:00,1875-Jan-01 00:00:00,GUA,Guatemala,1874,0,202,3,0,560,0,0.0004546
702,1991-Dec-26 00:00:00,1992-Jan-01 00:00:00,TAJ,Tajikistan,1991,0,-9,-9,2688,5464,820,0.0004551
130,1924-Jan-01 00:00:00,1925-Jan-01 00:00:00,ECU,Ecuador,1924,0,-9,6,16,1690,0,0.0004553
90,1961-Jan-01 00:00:00,1962-Jan-01 00:00:00,GUA,Guatemala,1961,0,9200,7,36,4079,449,0.0004555
41,1878-Jan-01 00:00:00,1879-Jan-01 00:00:00,HAI,Haiti,1878,0,-9,7,0,738,0,0.0004562
42,1953-Jan-01 00:00:00,1954-Jan-01 00:00:00,DOM,Dominican Republic,1953,0,25178,16,21,2379,223,0.0004563
678,1955-Jan-01 00:00:00,1956-Jan-01 00:00:00,YAR,Yemen Arab Republic,1955,0,-9,18,12,3646,0,0.0004567
339,1928-Jan-01 00:00:00,1929-Jan-01 00:00:00,ALB,Albania,1928,0,2351,10,2,902,0,0.0004568
145,1878-Jan-01 00:00:00,1879-Jan-01 00:00:00,BOL,Bolivia,1878,0,-9,3,0,1442,0,0.0004568
130,1891-Jan-01 00:00:00,1892-Jan-01 00:00:00,ECU,Ecuador,1891,0,173,3,0,1269,0,0.0004568
580,1964-Jan-01 00:00:00,1965-Jan-01 00:00:00,MAG,Madagascar,1964,0,8912,7,17,5949,280,0.0004572
90,1960-Jan-01 00:00:00,1961-Jan-01 00:00:00,GUA,Guatemala,1960,0,9400,8,35,3964,414,0.0004575
145,1902-Jan-01 00:00:00,1903-Jan-01 00:00:00,BOL,Bolivia,1902,0,215,3,0,1800,0,0.0004578
660,1966-Jan-01 00:00:00,1967-Jan-01 00:00:00,LEB,Lebanon,1966,0,37231,19,106,2213,601,0.0004591
150,1869-Jan-01 00:00:00,1870-Jan-01 00:00:00,PAR,Paraguay,1869,0,-9,8,0,264,0,0.00046
130,1902-Jan-01 00:00:00,1903-Jan-01 00:00:00,ECU,Ecuador,1902,0,369,3,6,1320,0,0.0004605
678,1956-Jan-01 00:00:00,1957-Jan-01 00:00:00,YAR,Yemen Arab Republic,1956,0,-9,18,14,3721,0,0.0004611
130,1911-Jan-01 00:00:00,1912-Jan-01 00:00:00,ECU,Ecuador,1911,0,-9,7,29,1430,0,0.0004616
678,1954-Jan-01 00:00:00,1955-Jan-01 00:00:00,YAR,Yemen Arab Republic,1954,0,-9,18,6,3572,0,0.0004616
92,1896-Jan-01 00:00:00,1897-Jan-01 00:00:00,SAL,El Salvador,1896,0,283,4,0,765,0,0.0004619
433,1968-Jan-01 00:00:00,1969-Jan-01 00:00:00,SEN,Senegal,1968,0,15009,7,818,4195,683,0.0004645
145,1907-Jan-01 00:00:00,1908-Jan-01 00:00:00,BOL,Bolivia,1907,0,238,3,0,1900,0,0.0004646
678,1957-Jan-01 00:00:00,1958-Jan-01 00:00:00,YAR,Yemen Arab Republic,1957,0,-9,18,14,3797,0,0.0004646
90,1962-Jan-01 00:00:00,1963-Jan-01 00:00:00,GUA,Guatemala,1962,0,9300,8,40,4197,487,0.0004647
90,1939-Jan-01 00:00:00,1940-Jan-01 00:00:00,GUA,Guatemala,1939,0,1880,6,0,2150,180,0.0004649
712,1944-Jan-01 00:00:00,1945-Jan-01 00:00:00,MON,Mongolia,1944,0,-9,80,56,752,0,0.0004657
580,1966-Jan-01 00:00:00,1967-Jan-01 00:00:00,MAG,Madagascar,1966,0,11343,8,20,6247,301,0.0004662
145,1960-Jan-01 00:00:00,1961-Jan-01 00:00:00,BOL,Bolivia,1960,0,4114,12,429,3351,418,0.0004663
335,1856-Jan-01 00:00:00,1857-Jan-01 00:00:00,PMA,Parma,1856,0,78,2,-9,502,0,0.0004667
145,1955-Jan-01 00:00:00,1956-Jan-01 00:00:00,BOL,Bolivia,1955,0,1103,12,407,3006,332,0.0004674
90,1892-Jan-01 00:00:00,1893-Jan-01 00:00:00,GUA,Guatemala,1892,0,296,3,0,772,0,0.0004676
678,1953-Jan-01 00:00:00,1954-Jan-01 00:00:00,YAR,Yemen Arab Republic,1953,0,-9,18,2,3499,0,0.0004686
145,1877-Jan-01 00:00:00,1878-Jan-01 00:00:00,BOL,Bolivia,1877,0,-9,3,0,1427,0,0.0004688
471,1969-Jan-01 00:00:00,1970-Jan-01 00:00:00,CAO,Cameroon,1969,0,21471,8,143,6452,367,0.0004702
678,1952-Jan-01 00:00:00,1953-Jan-01 00:00:00,YAR,Yemen Arab Republic,1952,0,-9,18,2,3431,0,0.0004703
678,1958-Jan-01 00:00:00,1959-Jan-01 00:00:00,YAR,Yemen Arab Republic,1958,0,-9,18,15,3874,0,0.0004705
130,1913-Jan-01 00:00:00,1914-Jan-01 00:00:00,ECU,Ecuador,1913,0,347,7,11,1460,0,0.0004706
339,1959-Jan-01 00:00:00,1960-Jan-01 00:00:00,ALB,Albania,1959,0,42029,27,882,1556,122,0.000471
145,1876-Jan-01 00:00:00,1877-Jan-01 00:00:00,BOL,Bolivia,1876,0,-9,3,0,1412,0,0.000471
551,1967-Jan-01 00:00:00,1968-Jan-01 00:00:00,ZAM,Zambia,1967,0,40325,10,1642,3902,462,0.0004713
280,1866-Jan-01 00:00:00,1867-Jan-01 00:00:00,MEC,Mecklenburg Schwerin,1866,0,-9,5,-9,558,0,0.0004714
150,1860-Jan-01 00:00:00,1861-Jan-01 00:00:00,PAR,Paraguay,1860,0,-9,8,0,451,0,0.0004715
368,2000-Jan-01 00:00:00,2001-Jan-01 00:00:00,LIT,Lithuania,2000,1,199000,13,15227,3670,1421,0.0004716
580,1967-Jan-01 00:00:00,1968-Jan-01 00:00:00,MAG,Madagascar,1967,0,12153,9,22,6396,310,0.0004717
145,1882-Jan-01 00:00:00,1883-Jan-01 00:00:00,BOL,Bolivia,1882,0,-9,3,0,1502,0,0.0004724
678,1959-Jan-01 00:00:00,1960-Jan-01 00:00:00,YAR,Yemen Arab Republic,1959,0,-9,18,16,3954,0,0.0004729
41,1915-Jan-01 00:00:00,1915-Jul-29 00:00:00,HAI,Haiti,1915,0,789,6,0,1950,104,0.0004732
